municipio,ano,target,cdd_6,cdd_9,prcptot_2,prcptot_3,precomediocafe,tnn_5,tnn_6,tnn_7,tnn_8,txx_11,txx_12,wd30_12,wd30_3,wd30_9,tmin2_8,wd30_11,txx_10,txx_9,txx_3,cdd_7,frost_8,wd30_2,prcptot_10,cdd_5,wd30_10,tmin2_6,prcptot_12,cdd_8,tmin2_7
Ibitiura_de_Minas,2016,1.764705882352941,15.0,14.0,232.31,123.69,129.3216666666667,4.95,6.11,8.58,7.92,32.85,30.08,1.0,0.0,8.0,0.0,1.0,32.23,34.92,27.53,6.0,0.0,0.0,92.38,6.0,7.0,0.0,177.0,26.0,0.0
Ibitiura_de_Minas,2017,1.299319727891157,23.0,11.0,86.81,162.62,155.69750000000002,10.08,2.68,0.8,3.4,28.75,31.53,4.0,0.0,3.0,0.0,0.0,30.97,31.28,29.83,15.0,0.0,3.0,78.25,9.0,3.0,0.0,184.06,8.0,2.0
Ibitiura_de_Minas,2018,1.68,10.0,28.0,178.25,123.38,139.60083333333333,3.49,5.54,4.57,6.04,28.59,30.25,1.0,1.0,1.0,0.0,0.0,32.45,30.43,30.41,31.0,0.0,1.0,139.0,12.0,4.0,0.0,171.88,13.0,0.0
Ibitiura_de_Minas,2019,1.32,17.0,10.0,132.0,115.25,109.61,7.76,7.09,3.66,2.59,29.36,31.62,9.0,0.0,3.0,0.0,0.0,30.32,31.51,28.79,31.0,0.0,2.0,323.69,13.0,1.0,0.0,42.19,12.0,0.0
Ibitiura_de_Minas,2020,1.68,22.0,17.0,176.44,48.12,110.44833333333334,0.09,5.83,0.71,5.42,29.2,31.2,7.0,3.0,9.0,0.0,0.0,32.88,32.66,30.5,15.0,0.0,1.0,29.19,11.0,5.0,0.0,221.56,22.0,1.0
Ibitiura_de_Minas,2021,1.919879518072289,19.0,18.0,42.06,111.5,114.73333333333332,4.52,2.64,1.88,1.63,33.57,31.16,4.0,5.0,17.0,1.0,7.0,34.96,34.59,31.06,30.0,0.0,3.0,138.56,21.0,12.0,0.0,103.38,12.0,1.0
Ibitiura_de_Minas,2022,1.38,14.0,9.0,108.12,174.5,218.93666666666664,-0.18,1.12,-1.64,4.83,31.21,29.87,0.0,5.0,19.0,0.0,4.0,31.96,35.07,30.69,15.0,0.0,2.0,248.0,14.0,4.0,1.0,30.19,27.0,5.0
Inconfidentes,2012,1.5,15.0,12.0,130.19,81.31,255.14083333333332,6.8,2.29,3.06,0.93,30.16,30.34,1.0,2.0,10.0,1.0,1.0,33.53,34.24,31.03,15.0,0.0,5.0,230.06,11.0,7.0,0.0,113.56,17.0,0.0
Inconfidentes,2013,1.4,11.0,19.0,163.88,219.62,172.1825,7.65,8.5,4.21,6.91,32.67,31.88,11.0,3.0,9.0,0.0,6.0,34.36,32.33,30.22,14.0,0.0,4.0,107.12,8.0,13.0,0.0,161.88,16.0,0.0
Inconfidentes,2014,0.9,12.0,7.0,197.62,138.0,137.595,9.74,9.55,4.34,4.4,31.86,32.4,4.0,4.0,4.0,0.0,4.0,31.79,31.44,30.69,18.0,0.0,16.0,181.56,16.0,3.0,0.0,106.38,31.0,0.0
Inconfidentes,2015,1.2,13.0,6.0,119.0,18.69,168.48333333333332,9.99,7.73,5.81,8.98,31.63,32.59,7.0,0.0,11.0,0.0,6.0,36.18,31.94,29.76,7.0,0.0,6.0,64.69,9.0,15.0,0.0,113.62,12.0,0.0
Inconfidentes,2016,2.1,15.0,14.0,261.88,61.06,129.3216666666667,6.18,7.73,10.02,9.74,33.42,30.5,5.0,0.0,13.0,0.0,4.0,35.03,34.05,29.69,6.0,0.0,10.0,92.56,6.0,15.0,0.0,180.88,31.0,0.0
Inconfidentes,2017,1.302631578947368,23.0,10.0,129.69,206.0,155.69750000000002,11.9,3.12,2.9,5.49,30.41,33.6,9.0,4.0,7.0,0.0,3.0,32.75,32.38,31.57,15.0,0.0,13.0,60.31,9.0,6.0,0.0,135.56,8.0,0.0
Inconfidentes,2018,2.88,10.0,16.0,176.06,145.12,139.60083333333333,4.74,6.26,6.42,8.57,30.31,31.42,11.0,13.0,14.0,0.0,2.0,34.12,32.59,32.76,31.0,0.0,4.0,161.56,12.0,12.0,0.0,197.5,13.0,0.0
Inconfidentes,2019,1.5,17.0,10.0,129.94,125.19,109.61,7.96,10.63,5.11,5.71,30.76,33.04,15.0,2.0,9.0,0.0,6.0,32.19,33.38,31.14,31.0,0.0,7.0,401.75,12.0,7.0,0.0,43.03,11.0,0.0
Inconfidentes,2020,2.46,22.0,17.0,191.75,42.44,110.44833333333334,3.45,7.16,3.35,7.77,32.87,32.2,12.0,7.0,13.0,0.0,10.0,34.53,34.16,32.02,15.0,0.0,4.0,23.31,11.0,18.0,0.0,220.25,23.0,0.0
Inconfidentes,2021,1.5,19.0,18.0,79.06,124.25,114.73333333333332,6.74,6.93,4.48,5.19,34.49,31.75,7.0,16.0,21.0,0.0,14.0,36.82,36.15,32.18,15.0,0.0,9.0,155.75,21.0,15.0,0.0,104.25,12.0,0.0
Inconfidentes,2022,1.739917695473251,20.0,13.0,101.94,95.5,218.93666666666664,2.59,2.32,0.59,5.85,32.72,31.28,7.0,16.0,19.0,0.0,13.0,32.89,36.32,31.94,15.0,0.0,12.0,238.56,14.0,5.0,0.0,34.06,26.0,2.0
Ingai,2012,1.5,18.0,13.0,91.62,54.56,255.14083333333332,8.82,4.26,5.86,4.06,30.66,30.72,7.0,11.0,11.0,0.0,4.0,33.61,33.2,34.54,16.0,0.0,15.0,128.31,9.0,5.0,0.0,94.62,17.0,0.0
Ingai,2013,1.680769230769231,11.0,18.0,65.56,102.81,172.1825,8.41,9.42,4.55,8.42,34.19,33.22,23.0,12.0,14.0,0.0,9.0,35.52,33.48,32.16,23.0,0.0,20.0,38.31,24.0,22.0,0.0,93.69,31.0,0.0
Ingai,2014,1.319298245614035,12.0,6.0,90.31,108.88,137.595,6.58,9.69,6.44,5.29,33.6,32.67,18.0,12.0,7.0,0.0,13.0,34.36,32.79,31.06,19.0,0.0,24.0,138.19,14.0,9.0,0.0,70.62,31.0,0.0
Ingai,2015,1.198952879581152,21.0,11.0,146.5,115.06,168.48333333333332,9.05,8.93,7.96,6.23,32.35,32.71,13.0,6.0,12.0,0.0,16.0,36.49,32.54,31.37,7.0,0.0,13.0,29.56,13.0,17.0,0.0,74.19,17.0,0.0
Ingai,2016,1.740484429065744,15.0,14.0,233.0,159.56,129.3216666666667,8.48,7.7,9.65,7.43,33.58,32.64,20.0,16.0,16.0,0.0,16.0,36.32,35.21,31.71,14.0,0.0,23.0,86.69,9.0,24.0,0.0,124.12,26.0,0.0
Ingai,2017,2.223809523809524,23.0,24.0,72.0,64.69,155.69750000000002,11.65,4.93,4.31,6.53,32.81,33.06,16.0,14.0,18.0,0.0,10.0,35.76,34.35,32.0,15.0,0.0,14.0,119.81,9.0,16.0,0.0,163.62,8.0,0.0
Ingai,2018,1.8,16.0,28.0,121.88,89.06,139.60083333333333,4.92,6.41,7.98,7.4,31.36,32.62,13.0,14.0,14.0,0.0,6.0,33.92,32.77,32.0,31.0,0.0,7.0,112.88,12.0,15.0,0.0,127.88,13.0,0.0
Ingai,2019,1.5,17.0,10.0,173.0,125.88,109.61,7.53,10.1,7.13,6.98,30.91,33.04,18.0,7.0,8.0,0.0,4.0,32.62,32.55,32.53,31.0,0.0,12.0,126.06,27.0,4.0,0.0,45.5,15.0,0.0
Ingai,2020,1.679166666666667,23.0,14.0,86.94,52.81,110.44833333333334,6.98,7.65,5.16,7.56,33.92,31.61,9.0,1.0,16.0,0.0,6.0,33.24,35.35,30.04,15.0,0.0,4.0,31.75,11.0,19.0,0.0,194.62,30.0,0.0
Ingai,2021,1.320075757575758,23.0,18.0,29.94,60.06,114.73333333333332,7.92,8.3,9.47,6.57,33.14,32.07,10.0,11.0,20.0,0.0,7.0,36.54,35.22,31.7,30.0,0.0,8.0,125.56,30.0,14.0,0.0,85.38,13.0,0.0
Ingai,2022,1.380228136882129,19.0,8.0,70.75,110.44,218.93666666666664,3.98,7.74,3.47,6.12,31.85,31.46,4.0,17.0,22.0,0.0,8.0,33.68,36.03,32.23,16.0,0.0,4.0,208.75,16.0,4.0,0.0,75.31,27.0,0.0
Itajuba,2012,0.9056603773584906,18.0,12.0,97.94,71.75,255.14083333333332,6.42,1.39,1.94,0.92,31.87,33.38,20.0,24.0,14.0,2.0,13.0,35.37,34.87,34.38,14.0,0.0,24.0,218.38,11.0,11.0,3.0,96.31,17.0,2.0
Itajuba,2013,0.9,11.0,19.0,152.88,189.31,172.1825,5.73,7.04,3.41,4.94,34.86,34.9,24.0,15.0,17.0,0.0,15.0,36.87,34.88,33.87,14.0,0.0,23.0,95.62,8.0,23.0,0.0,143.69,15.0,0.0
Itajuba,2014,1.2,12.0,7.0,170.0,131.44,137.595,6.01,8.24,3.25,3.68,31.84,30.82,4.0,8.0,1.0,0.0,4.0,31.47,30.81,30.85,18.0,0.0,17.0,163.88,16.0,2.0,0.0,97.12,31.0,0.0
Itajuba,2015,1.5,19.0,6.0,114.88,25.62,168.48333333333332,6.55,5.9,4.94,2.87,31.23,33.88,11.0,0.0,6.0,0.0,6.0,35.53,31.68,29.9,7.0,0.0,3.0,50.31,9.0,13.0,0.0,96.31,12.0,0.0
Itajuba,2016,1.8,15.0,14.0,294.38,65.81,129.3216666666667,4.4,3.18,8.07,7.6,35.38,34.39,24.0,26.0,11.0,0.0,24.0,37.4,34.12,33.86,10.0,0.0,26.0,88.38,6.0,29.0,0.0,144.88,26.0,0.0
Itajuba,2017,2.333333333333333,23.0,10.0,142.69,203.38,155.69750000000002,9.43,0.85,0.88,2.91,34.3,34.34,25.0,18.0,13.0,0.0,14.0,37.35,32.3,33.82,15.0,0.0,24.0,74.62,9.0,16.0,3.0,116.5,8.0,2.0
Itajuba,2018,1.823529411764706,10.0,28.0,160.56,144.69,139.60083333333333,3.38,4.47,4.9,5.38,33.33,34.33,22.0,20.0,20.0,0.0,7.0,36.8,34.35,34.3,31.0,0.0,7.0,163.19,12.0,18.0,0.0,212.12,13.0,0.0
Itajuba,2019,1.823529411764706,17.0,10.0,131.38,143.19,109.61,5.6,8.41,3.37,3.63,29.88,32.19,11.0,2.0,2.0,0.0,0.0,30.75,30.8,31.11,31.0,0.0,10.0,410.0,12.0,3.0,0.0,40.28,11.0,0.0
Itajuba,2020,1.588235294117647,22.0,17.0,195.62,48.56,110.44833333333334,2.11,4.92,1.72,5.92,33.93,30.77,4.0,0.0,11.0,0.0,2.0,31.82,32.27,29.73,15.0,0.0,1.0,22.81,11.0,10.0,0.0,240.25,23.0,1.0
Itajuba,2021,1.181818181818182,19.0,18.0,73.69,127.62,114.73333333333332,3.09,4.96,4.22,1.29,32.08,30.78,3.0,3.0,18.0,1.0,7.0,34.16,34.32,30.28,15.0,0.0,1.0,147.06,21.0,11.0,0.0,144.12,13.0,0.0
Itajuba,2022,1.068965517241379,20.0,13.0,125.94,74.56,218.93666666666664,1.69,5.01,-0.9,4.87,32.61,30.28,3.0,5.0,14.0,0.0,6.0,30.23,34.3,31.81,15.0,0.0,3.0,239.62,14.0,2.0,0.0,27.38,26.0,3.0
Itutinga,2012,1.016666666666667,19.0,20.0,84.06,55.06,255.14083333333332,9.52,5.28,6.3,4.56,30.96,30.91,7.0,9.0,12.0,0.0,4.0,33.83,33.27,33.19,16.0,0.0,13.0,81.62,12.0,7.0,0.0,87.38,16.0,0.0
Itutinga,2013,1.32,13.0,18.0,41.19,74.5,172.1825,8.81,9.55,5.2,8.3,33.79,33.28,23.0,10.0,11.0,0.0,7.0,35.5,33.86,31.88,16.0,0.0,19.0,21.25,24.0,21.0,0.0,68.94,31.0,0.0
Itutinga,2014,1.321428571428571,13.0,6.0,101.81,187.81,137.595,7.57,10.47,7.08,7.32,33.48,32.4,14.0,4.0,7.0,0.0,10.0,33.11,33.19,30.77,29.0,0.0,23.0,132.38,15.0,9.0,0.0,87.5,31.0,0.0
Itutinga,2015,1.261538461538461,21.0,11.0,131.88,92.88,168.48333333333332,10.85,9.05,8.24,6.54,32.47,32.81,13.0,6.0,12.0,0.0,15.0,36.62,33.08,31.34,10.0,0.0,13.0,11.62,20.0,17.0,0.0,91.31,17.0,0.0
Itutinga,2016,1.68,15.0,15.0,147.69,155.62,129.3216666666667,9.46,8.17,9.72,9.03,33.56,32.64,19.0,15.0,16.0,0.0,14.0,36.18,35.36,31.54,15.0,0.0,24.0,92.44,9.0,25.0,0.0,90.75,26.0,0.0
Itutinga,2017,1.485148514851485,24.0,24.0,26.75,22.69,155.69750000000002,11.72,5.96,5.16,7.41,32.59,33.07,14.0,14.0,16.0,0.0,7.0,35.54,34.35,31.74,15.0,0.0,11.0,134.0,15.0,11.0,0.0,129.5,15.0,0.0
Itutinga,2018,1.521739130434783,17.0,28.0,93.44,51.81,139.60083333333333,4.75,8.05,8.13,7.68,31.95,32.62,13.0,13.0,7.0,0.0,4.0,34.12,32.36,32.11,31.0,0.0,6.0,157.5,12.0,16.0,0.0,157.88,15.0,0.0
Itutinga,2019,1.521739130434783,17.0,11.0,225.69,166.81,109.61,7.5,10.33,8.28,7.01,30.71,33.0,17.0,7.0,9.0,0.0,4.0,32.62,32.34,32.33,31.0,0.0,15.0,100.81,21.0,6.0,0.0,41.56,15.0,0.0
Itutinga,2020,1.8,23.0,15.0,74.31,56.56,110.44833333333334,7.21,8.05,5.46,7.86,33.86,31.79,9.0,2.0,16.0,0.0,7.0,33.04,35.65,30.55,27.0,0.0,6.0,71.75,12.0,17.0,0.0,125.38,31.0,0.0
Itutinga,2021,1.2,24.0,30.0,2.44,57.56,114.73333333333332,7.98,8.61,10.01,6.88,32.77,32.5,12.0,11.0,20.0,0.0,9.0,36.62,35.58,31.64,30.0,0.0,9.0,135.69,31.0,15.0,0.0,38.31,15.0,0.0
Itutinga,2022,1.8,20.0,9.0,41.94,64.06,218.93666666666664,4.11,7.69,3.29,6.44,31.92,30.92,2.0,21.0,21.0,0.0,8.0,33.12,35.83,32.21,16.0,0.0,5.0,201.31,16.0,4.0,0.0,136.69,27.0,0.0
Jesuania,2012,1.319745222929936,18.0,12.0,98.19,78.75,255.14083333333332,7.26,1.41,2.99,1.83,28.95,30.28,2.0,4.0,8.0,1.0,0.0,32.53,32.09,31.86,16.0,0.0,9.0,209.94,9.0,4.0,1.0,101.44,15.0,0.0
Jesuania,2013,1.319745222929936,11.0,19.0,138.38,198.44,172.1825,6.54,7.33,3.54,6.47,31.77,31.63,8.0,0.0,8.0,0.0,2.0,34.21,32.49,29.99,23.0,0.0,5.0,82.88,8.0,13.0,0.0,123.25,16.0,0.0
Jesuania,2014,1.05,12.0,7.0,129.5,113.88,137.595,6.47,8.69,3.08,4.35,31.76,31.13,4.0,8.0,1.0,0.0,5.0,30.49,31.27,30.96,18.0,0.0,19.0,148.56,14.0,3.0,0.0,97.12,16.0,0.0
Jesuania,2015,0.96,18.0,11.0,142.75,48.81,168.48333333333332,8.16,5.46,4.9,2.29,31.08,32.32,7.0,0.0,3.0,0.0,5.0,34.72,30.88,29.49,7.0,0.0,3.0,58.56,8.0,10.0,0.0,102.31,12.0,0.0
Jesuania,2016,1.56,15.0,14.0,232.31,123.69,129.3216666666667,4.78,4.51,8.07,7.85,32.11,31.43,9.0,0.0,11.0,0.0,8.0,34.98,34.09,29.94,6.0,0.0,8.0,92.38,6.0,20.0,0.0,177.0,26.0,0.0
Jesuania,2017,1.523489932885906,23.0,11.0,86.81,162.62,155.69750000000002,10.02,0.87,1.12,4.84,30.89,32.34,12.0,5.0,7.0,0.0,5.0,33.8,32.28,30.96,15.0,0.0,12.0,78.25,9.0,7.0,3.0,184.06,8.0,1.0
Jesuania,2018,1.68,10.0,28.0,178.25,123.38,139.60083333333333,3.22,4.52,5.45,5.5,30.68,31.41,10.0,6.0,8.0,0.0,2.0,33.2,32.26,30.96,31.0,0.0,3.0,139.0,12.0,9.0,0.0,171.88,13.0,0.0
Jesuania,2019,1.5,17.0,10.0,132.0,115.25,109.61,6.36,8.16,3.6,5.24,30.31,32.33,16.0,3.0,3.0,0.0,1.0,31.58,31.66,31.73,31.0,0.0,7.0,323.69,13.0,3.0,0.0,42.19,12.0,0.0
Jesuania,2020,1.5,22.0,17.0,176.44,48.12,110.44833333333334,3.08,5.62,2.43,5.68,33.75,31.14,5.0,2.0,12.0,0.0,6.0,32.5,33.76,30.03,15.0,0.0,3.0,29.19,11.0,15.0,0.0,221.56,22.0,0.0
Jesuania,2021,1.2,19.0,18.0,42.06,111.5,114.73333333333332,4.69,5.47,5.86,2.4,32.06,30.88,4.0,3.0,18.0,0.0,8.0,34.39,34.55,30.79,30.0,0.0,3.0,138.56,21.0,12.0,0.0,103.38,12.0,0.0
Jesuania,2022,1.2,14.0,9.0,108.12,174.5,218.93666666666664,1.98,5.47,0.43,3.7,32.23,30.3,1.0,5.0,14.0,0.0,5.0,29.85,34.97,31.2,15.0,0.0,1.0,248.0,14.0,0.0,0.0,30.19,27.0,4.0
Lambari,2012,1.080036658011303,18.0,12.0,95.25,79.19,255.14083333333332,7.27,1.48,2.91,1.78,28.8,29.97,0.0,3.0,8.0,1.0,0.0,32.32,31.8,31.79,16.0,0.0,9.0,200.0,8.0,5.0,1.0,98.94,15.0,0.0
Lambari,2013,1.320058280718795,11.0,19.0,114.88,181.56,172.1825,6.66,7.23,3.43,6.27,31.92,31.37,6.0,0.0,8.0,0.0,2.0,34.07,32.31,29.69,23.0,0.0,4.0,67.44,13.0,13.0,0.0,100.81,16.0,0.0
Lambari,2014,1.016666666666667,12.0,7.0,115.19,107.56,137.595,6.55,8.63,3.23,4.31,31.6,31.06,4.0,7.0,1.0,0.0,5.0,30.15,31.18,30.81,17.0,0.0,19.0,131.0,14.0,2.0,0.0,89.25,16.0,0.0
Lambari,2015,1.08,18.0,6.0,148.5,87.44,168.48333333333332,8.28,5.53,4.82,2.59,30.97,32.18,7.0,0.0,3.0,0.0,5.0,34.63,30.62,29.31,7.0,0.0,3.0,44.31,8.0,10.0,0.0,84.56,12.0,0.0
Lambari,2016,1.5,15.0,13.0,249.19,170.44,129.3216666666667,4.74,4.69,7.95,7.82,31.92,31.38,6.0,0.0,11.0,0.0,8.0,34.77,33.94,29.88,6.0,0.0,7.0,90.56,6.0,19.0,0.0,167.75,26.0,0.0
Lambari,2017,1.439293598233996,23.0,13.0,87.31,139.94,155.69750000000002,10.07,1.1,0.99,4.64,30.65,32.19,12.0,4.0,5.0,0.0,4.0,33.52,32.18,30.77,15.0,0.0,11.0,106.5,7.0,6.0,3.0,194.38,8.0,1.0
Lambari,2018,1.559917355371901,10.0,28.0,179.75,107.81,139.60083333333333,3.4,4.46,5.63,5.48,30.5,31.3,8.0,5.0,6.0,0.0,1.0,33.01,32.03,30.74,31.0,0.0,3.0,133.19,12.0,9.0,0.0,149.06,13.0,0.0
Lambari,2019,1.559769167353669,17.0,10.0,130.56,105.62,109.61,6.34,8.25,3.7,5.09,30.12,32.11,16.0,3.0,3.0,0.0,1.0,31.42,31.46,31.59,31.0,0.0,7.0,241.0,19.0,3.0,0.0,36.25,12.0,0.0
Lambari,2020,1.800097040271713,22.0,17.0,144.81,49.31,110.44833333333334,3.16,5.49,2.63,5.6,33.47,30.96,4.0,0.0,11.0,0.0,5.0,32.34,33.55,29.77,15.0,0.0,3.0,24.25,11.0,13.0,0.0,221.81,30.0,0.0
Lambari,2021,1.199954863461973,19.0,18.0,31.44,99.44,114.73333333333332,4.79,5.52,5.92,2.6,32.11,30.85,4.0,2.0,18.0,0.0,5.0,34.22,34.36,30.66,30.0,0.0,3.0,129.94,30.0,12.0,0.0,106.94,12.0,0.0
Lambari,2022,1.2,20.0,14.0,99.81,210.0,218.93666666666664,1.85,5.29,0.45,3.95,32.34,30.41,1.0,3.0,13.0,0.0,5.0,29.77,34.83,30.94,16.0,0.0,1.0,251.38,16.0,0.0,0.0,36.12,26.0,4.0
Luminarias,2012,1.08,18.0,13.0,101.44,65.44,255.14083333333332,9.43,4.22,5.59,4.03,30.63,30.78,6.0,11.0,12.0,0.0,4.0,33.83,33.27,33.14,16.0,0.0,15.0,144.56,9.0,8.0,0.0,93.44,17.0,0.0
Luminarias,2013,1.02,11.0,18.0,76.25,110.75,172.1825,8.94,9.36,5.27,8.89,33.95,33.12,23.0,11.0,13.0,0.0,9.0,35.69,33.64,31.84,23.0,0.0,19.0,46.0,21.0,21.0,0.0,88.44,31.0,0.0
Luminarias,2014,1.02,12.0,6.0,95.44,98.0,137.595,7.32,10.35,6.82,6.24,33.49,32.48,15.0,11.0,7.0,0.0,12.0,33.11,33.09,31.16,19.0,0.0,24.0,134.69,14.0,10.0,0.0,78.94,16.0,0.0
Luminarias,2015,0.84,18.0,11.0,156.19,133.38,168.48333333333332,10.93,8.9,7.96,5.92,32.42,32.84,13.0,5.0,12.0,0.0,15.0,36.45,32.56,31.3,7.0,0.0,13.0,35.19,13.0,17.0,0.0,80.88,17.0,0.0
Luminarias,2016,1.859821428571429,15.0,14.0,253.44,175.88,129.3216666666667,8.96,8.18,10.35,9.32,33.57,32.84,16.0,13.0,16.0,0.0,15.0,36.37,35.49,31.69,6.0,0.0,21.0,91.38,6.0,23.0,0.0,131.69,26.0,0.0
Luminarias,2017,2.331442974165091,23.0,21.0,70.62,82.75,155.69750000000002,11.87,5.62,4.6,7.28,32.58,33.44,16.0,18.0,19.0,0.0,11.0,35.95,34.45,32.41,15.0,0.0,19.0,122.94,9.0,12.0,0.0,176.31,8.0,0.0
Luminarias,2018,2.0,10.0,28.0,135.25,98.94,139.60083333333333,5.17,6.79,8.23,7.68,31.94,33.07,15.0,20.0,15.0,0.0,6.0,34.43,33.1,32.58,31.0,0.0,8.0,112.75,12.0,16.0,0.0,113.62,13.0,0.0
Luminarias,2019,1.720238095238095,17.0,10.0,157.0,112.5,109.61,7.91,10.64,7.62,7.41,31.58,33.69,18.0,12.0,9.0,0.0,10.0,33.13,33.03,32.89,31.0,0.0,15.0,154.94,24.0,5.0,0.0,45.12,12.0,0.0
Luminarias,2020,1.860103626943005,23.0,14.0,116.5,55.31,110.44833333333334,6.32,8.16,5.48,8.08,34.23,32.04,10.0,3.0,17.0,0.0,7.0,33.73,35.55,30.32,15.0,0.0,6.0,23.12,11.0,20.0,0.0,209.69,30.0,0.0
Luminarias,2021,1.380229885057471,23.0,18.0,26.44,75.56,114.73333333333332,7.66,8.13,9.27,6.09,33.2,32.09,11.0,11.0,20.0,0.0,11.0,36.26,35.3,31.59,30.0,0.0,9.0,131.38,30.0,14.0,0.0,93.62,13.0,0.0
Luminarias,2022,1.380229885057471,19.0,8.0,84.38,148.69,218.93666666666664,4.17,7.88,3.28,6.15,31.91,31.2,3.0,19.0,22.0,0.0,8.0,33.25,35.99,32.27,16.0,0.0,5.0,215.12,16.0,4.0,0.0,53.81,27.0,0.0
Maria_da_Fe,2012,0.9036144578313252,15.0,12.0,130.19,81.31,255.14083333333332,2.65,-2.16,0.74,-0.16,28.18,28.29,0.0,3.0,2.0,2.0,0.0,31.1,30.31,31.26,15.0,1.0,0.0,230.06,11.0,3.0,5.0,113.56,17.0,2.0
Maria_da_Fe,2013,0.891566265060241,11.0,19.0,163.88,219.62,172.1825,3.45,4.74,0.54,3.44,29.83,31.59,2.0,1.0,1.0,0.0,0.0,31.71,30.31,31.14,14.0,0.0,0.0,107.12,8.0,6.0,0.0,161.88,16.0,2.0
Maria_da_Fe,2014,1.8,12.0,7.0,197.62,138.0,137.595,4.55,6.04,0.84,1.14,29.81,28.83,0.0,0.0,0.0,3.0,0.0,29.61,28.71,28.54,18.0,0.0,2.0,181.56,16.0,0.0,0.0,106.38,31.0,2.0
Maria_da_Fe,2015,1.509090909090909,13.0,6.0,119.0,18.69,168.48333333333332,4.33,4.23,2.74,-0.36,29.51,31.43,3.0,0.0,0.0,1.0,0.0,34.01,29.91,28.4,7.0,1.0,1.0,64.69,9.0,9.0,0.0,113.62,12.0,0.0
Maria_da_Fe,2016,1.914285714285714,15.0,14.0,261.88,61.06,129.3216666666667,0.66,0.36,4.88,4.64,30.73,29.73,0.0,0.0,8.0,0.0,4.0,34.28,32.16,29.07,6.0,0.0,5.0,92.56,6.0,12.0,1.0,180.88,31.0,0.0
Maria_da_Fe,2017,1.505154639175258,23.0,10.0,129.69,206.0,155.69750000000002,6.92,-2.79,-2.37,2.29,28.9,29.47,0.0,0.0,1.0,0.0,0.0,33.8,30.18,28.38,15.0,0.0,1.0,60.31,9.0,2.0,5.0,135.56,8.0,3.0
Maria_da_Fe,2018,1.5,10.0,16.0,176.06,145.12,139.60083333333333,-0.06,1.17,1.88,2.81,28.29,30.22,1.0,0.0,1.0,0.0,0.0,31.0,30.31,29.2,31.0,0.0,0.0,161.56,12.0,3.0,1.0,197.5,13.0,1.0
Maria_da_Fe,2019,1.5,17.0,10.0,129.94,125.19,109.61,3.11,5.89,0.01,0.82,28.09,30.94,2.0,0.0,0.0,2.0,0.0,28.48,28.85,29.27,31.0,0.0,4.0,401.75,12.0,0.0,0.0,43.03,11.0,1.0
Maria_da_Fe,2020,1.733333333333333,22.0,17.0,191.75,42.44,110.44833333333334,-0.77,1.74,-0.63,2.75,32.23,29.16,0.0,0.0,3.0,0.0,1.0,29.49,30.21,27.96,15.0,0.0,1.0,23.31,11.0,0.0,1.0,220.25,23.0,6.0
Maria_da_Fe,2021,1.444444444444444,19.0,18.0,79.06,124.25,114.73333333333332,0.71,2.34,1.7,-1.58,30.14,29.14,0.0,0.0,7.0,3.0,1.0,32.11,32.17,28.77,15.0,1.0,0.0,155.75,21.0,6.0,0.0,104.25,12.0,1.0
Maria_da_Fe,2022,1.2,20.0,13.0,101.94,95.5,218.93666666666664,-0.72,2.48,-4.06,3.02,31.02,29.11,0.0,1.0,5.0,0.0,2.0,28.58,33.05,30.35,15.0,0.0,0.0,238.56,14.0,0.0,0.0,34.06,26.0,13.0
Monsenhor_Paulo,2012,1.2,18.0,13.0,94.62,85.25,255.14083333333332,8.21,2.69,4.58,2.98,30.16,30.66,4.0,12.0,12.0,0.0,2.0,33.75,33.19,33.22,16.0,0.0,11.0,156.62,9.0,7.0,0.0,94.94,17.0,0.0
Monsenhor_Paulo,2013,1.2,9.0,18.0,91.88,137.69,172.1825,8.05,9.0,4.63,7.84,33.3,32.34,19.0,6.0,13.0,0.0,9.0,35.24,33.69,31.03,23.0,0.0,13.0,57.94,16.0,19.0,0.0,106.88,16.0,0.0
Monsenhor_Paulo,2014,0.96,12.0,6.0,113.81,102.44,137.595,8.47,9.34,4.78,6.09,32.99,32.56,7.0,11.0,7.0,0.0,8.0,32.03,32.72,31.84,17.0,0.0,23.0,125.81,14.0,7.0,0.0,91.69,16.0,0.0
Monsenhor_Paulo,2015,1.26,18.0,6.0,156.0,129.44,168.48333333333332,10.2,7.82,6.09,5.06,32.4,32.88,11.0,2.0,13.0,0.0,10.0,36.48,32.55,30.79,7.0,0.0,12.0,44.75,9.0,14.0,0.0,84.25,17.0,0.0
Monsenhor_Paulo,2016,1.62,15.0,13.0,287.31,188.62,129.3216666666667,5.74,6.95,8.27,8.72,33.08,32.72,13.0,10.0,16.0,0.0,16.0,36.14,35.15,31.46,6.0,0.0,17.0,81.31,6.0,25.0,0.0,152.94,26.0,0.0
Monsenhor_Paulo,2017,1.72,23.0,13.0,87.25,125.19,155.69750000000002,11.33,3.67,2.64,5.38,31.76,33.45,15.0,11.0,16.0,0.0,10.0,34.92,33.61,31.75,15.0,0.0,19.0,116.0,7.0,12.0,0.0,198.5,8.0,0.0
